title,domain
"New COVID-19 variant case reported in Nueces County, officials say",www.ksat.com
Washington counties to open up larger COVID-19 vaccination sites,komonews.com
"Despite mounting COVID-19 cases, NBA has no plans to suspend season, per 
report",www.cbssports.com
"A huge sinkhole, 66 feet deep and 21,500 square feet, opens in parking lot 
of Italian hospital, disrupting COVID-19 care",www.usatoday.com
"COVID-19 Case Numbers Up In Almost Every State; Lawmakers May Have Been 
Exposed : Coronavirus Updates",www.npr.org
"COVID-19: Surprising number of US healthcare workers refuse vaccines - 
Business Insider",www.businessinsider.com
Bay Area seeing more COVID-19 patients with no underlying health conditions,www.sfchronicle.com
"Capitol physician says lawmakers may have been exposed to Covid-19 during 
riot lockdown",www.nbcnews.com
Fauci Suggests Theaters Could Reopen ‘Some Time in the Fall’,www.nytimes.com
Fauci Says Immunity from Trump Requires Two Doses of Impeachment,www.newyorker.com
"Theatres Could Be Safe to Open in Fall 2021, According to Dr. Fauci",www.playbill.com
"COVID-19: Here's How Long To Wait For Vaccine If You've Already Had Virus, 
Dr. Fauci Says",dailyvoice.com
Dr. Fauci suggests theaters could reopen ‘sometime in the fall’,www.chicagotribune.com
Fauci says COVID variants threaten some treatments more than vaccines,www.axios.com
Dr. Fauci Reveals Rare Side Effect of COVID Vaccine,www.yahoo.com
"Dr Fauci Wants Americans to Wear Masks for 'At Least' 100 Days into Joe 
Biden Presidency",www.newsweek.com
Dr. Fauci tells Virginia faith leaders they can help spread vaccine trust,www.wsls.com
"Facts & Faith: COVID-19 Expert Dr. Fauci answers to several doubts 
surrounding vaccine",www.wjhl.com
"Study out of Wuhan, China, claims coronavirus symptoms can last at least 6 
months",news.yahoo.com
"What symptoms signal coronavirus and not just cold, flu or allergies?",www.bostonherald.com
"Six months after COVID-19 hospitalization, 76% of patients report symptoms",www.jpost.com
"Covid-19 Vaccine, Chicago Schools Reopening: Live Updates",www.nytimes.com
"Lawmakers may have been exposed to the coronavirus in Capitol lockdown, 
attending physician says",www.washingtonpost.com
Oil prices fall on renewed coronavirus concerns as China cases mount,www.cnbc.com
Oil prices fall on renewed coronavirus concerns as China cases mount,www.reuters.com
Mexican president's spokesman tests positive for coronavirus,www.wral.com
"At this rate, January will be the deadliest month of Covid-19 in the US",www.cnn.com
"COVID-19 Case Numbers Up In Almost Every State; Lawmakers May Have Been 
Exposed : Coronavirus Updates",www.npr.org
"Florida nurse stole $420,000 in coronavirus relief, prosecutors say",www.kiro7.com
"Coronavirus Update New York City: NYC teachers' union announces vaccination 
program",abc7ny.com
Gov. Cuomo provides Sunday coronavirus update for NYS,www.news10.com
"L.A. County will stop using Curative coronavirus test after concerns from 
the FDA",www.latimes.com
"Congress, LA take divergent paths after COVID test warning",apnews.com
The Latest: Scores test positive in China's Hebei province,apnews.com
The latest on the coronavirus pandemic and vaccines: Live updates,www.cnn.com
Coming to a black market near you: Covid-19 vaccine,www.nbcnews.com
"Maine CDC reports 281 COVID-19 cases, no new deaths",www.pressherald.com
Temporary COVID-19 vaccination site to administer 500 shots on Sunday,www.local10.com
Celtics star Jayson Tatum tests positive for COVID-19,www.bostonglobe.com
Hooking Up in the Covid Era,www.nytimes.com
Millions In China Under New Restrictions Amid COVID-19 Spike Near Beijing,www.npr.org
"COVID-19 in Massachusetts: 90 new deaths, 7,110 new cases",www.wwlp.com
When can you expect your COVID-19 vaccine? | Coronavirus,www.unionleader.com
COVID-19 vaccine marks 'major milestone' for reeling hotel industry,www.foxbusiness.com
Fauci Suggests Theaters Could Reopen ‘Some Time in the Fall’,www.nytimes.com
Fauci Says U.S. Needs More Time To 'Catch Up' On Vaccine Rollout,www.npr.org
"COVID Live Updates: Dr. Anthony Fauci says people infected with coronavirus 
should wait 90 days for vaccine",abc7ny.com
Dr. Fauci Reveals Rare Side Effect of COVID Vaccine | Eat This Not That,www.eatthis.com
Fauci says COVID variants threaten some treatments more than vaccines,www.axios.com
"Facts, Faith, and Fauci: Virginia Dept. of Health hosts conversation with 
infectious disease expert",www.nbc29.com
"Facts & Faith: COVID-19 Expert Dr. Fauci answers to several doubts 
surrounding vaccine",www.wjhl.com
Dr. Fauci Just Gave This Warning About COVID Vaccine Side Effects,www.yahoo.com
Dr. Fauci tells Virginia faith leaders they can help spread vaccine trust,www.wsls.com
"Dr Fauci Wants Americans to Wear Masks for 'At Least' 100 Days into Joe 
Biden Presidency",www.newsweek.com
"What symptoms signal coronavirus and not just cold, flu or allergies?",www.bostonherald.com
"Six months on, most COVID patients still have at least 1 symptom",www.aljazeera.com
Covid-19: Rapid tests for asymptomatic people to be rolled out,www.bbc.co.uk
Demand Overwhelms Some U.S. Vaccine Registration Sites,www.nytimes.com
The latest on the coronavirus pandemic and vaccines: Live updates,www.cnn.com
"Coronavirus Path Forward: Governor wants schools open soon as it’s safe — 
when will that be?",www.mercurynews.com
"Maine CDC reports 279 new cases of coronavirus, no new deaths",www.wmtw.com
Inside the slow rollout of coronavirus vaccines in Washington state,www.seattletimes.com
Boston crosses coronavirus hospitalization threshold,www.bostonherald.com
"Coronavirus pandemic 'will get worse' in next few weeks as U.S. sees 
historic pain",finance.yahoo.com
New coronavirus variant found in travellers from Brazil: Japan government,www.reuters.com
"11 million locked down in China's Hebei province to prevent spread of new 
coronavirus outbreak",www.nbcnews.com
When can you expect your COVID-19 vaccine? | Coronavirus,www.unionleader.com
CDC Shut Down a Lab Involved in Making Faulty Coronavirus Tests,www.propublica.org
"Congress, LA take divergent paths after COVID test warning",apnews.com
Chosen 300 director Brian Jenkins detained in COVID-19 facility in Guyana,6abc.com
"Covid-19 Global Live Updates: US at 400,000 Deaths, Variants and Vaccines",www.nytimes.com
The latest on the coronavirus pandemic and vaccines: Live updates,www.cnn.com
Could the COVID-19 memorial on the National Mall become permanent?,www.today.com
"Oregon reports 5 more COVID-19 deaths, 637 new cases",ktvz.com
"Livonia nurse performs ‘Amazing Grace’ at national COVID-19 memorial 
ceremony",www.clickondetroit.com
"Joe Biden grieves Covid victims on eve of his inauguration: 'To heal, we 
must remember'",www.cnn.com
"Residents 65 to 74 Could Start COVID-19 Vaccinations in Early February in 
New Tiered Approach to Phase 1b",www.nbcconnecticut.com
"Moderna says possible allergic reactions to COVID-19 vaccine under 
investigation",www.reuters.com
Rogue antibodies could be driving severe COVID-19,www.nature.com
Seniors surge to Minnesota COVID-19 vaccine registration site,www.startribune.com
"Fauci says serving in the Trump administration was 'somewhat awkward' - 
Business Insider",www.businessinsider.com
"(2) Fauci says it ""has not been an easy thing"" to have to contradict Trump 
on scientific facts",edition.cnn.com
"Israel's Fauci says Pfizer vaccine's first dose less effective than 
indicated",nypost.com
"Fauci: U.S. could achieve herd immunity by fall if vaccine rollout goes to 
plan",www.axios.com
"Nation could return to ‘some form of normality’ by the fall, Fauci says",www.bostonglobe.com
"Fauci: Approval of AstraZeneca and Johnson & Johnson vaccines likely 'weeks 
away' | TheHill",thehill.com
"Fauci: 'Weeks away, not months away' from new vaccine approval process",www.nbcnews.com
Fauci: We have to prepare for possibility COVID is here to stay,wwmt.com
Fauci says 100 million vaccinations in 100 days 'absolutely a doable thing',www.reuters.com
"Fauci predicts people can go back to singing in church in the fall - 
Business Insider",www.businessinsider.com
"The CDC recommends humidifiers to ease coronavirus symptoms—these are the 
best ones",www.usatoday.com
"Treating COVID-19 symptoms at home: SoCal doctor explains what you need to 
know",abc7.com
"Metro hospital creates COVID-19 recovery unit to help people with long-term 
symptoms",www.wsbtv.com
COVID-19 Vaccine,www.health.pa.gov
"Covid-19 Global Live Updates: US at 400,000 Deaths, Variants and Vaccines",www.nytimes.com
The latest on the coronavirus pandemic and vaccines: Live updates,www.cnn.com
"Cornyn presses Psaki on coronavirus rules for migrant caravan after 
transition resists ending travel limits",www.foxnews.com
"Coronavirus in Oregon: State reports 637 new cases, 5 new deaths",www.oregonlive.com
Attleboro public schools report over 30 new coronavirus cases,www.thesunchronicle.com
"COVID vaccine is 'nothing like Tuskegee': Black scientist on FDA panel - 
Business Insider",www.businessinsider.com
"400 Lights, For 400000 Dead, Illuminate Lincoln Memorial Reflecting Pool",www.npr.org
"Biden transition finds culture of coronavirus denial throughout Trump's 
federal government",www.cnn.com
"Coronavirus daily news updates, January 19: What to know today about 
COVID-19 in the Seattle area, Washington state and the world",www.seattletimes.com
Belgian minister wants fine for arrivals who refuse coronavirus test,www.politico.eu
China reports coronavirus found on ice cream,www.mercurynews.com
These coronavirus variants are keeping scientists awake at night,www.cnn.com
"Live Updates on the Covid-19 Vaccine, Cases and More",www.nytimes.com
"More than 60% of all US Covid-19 cases were reported since Election Day. 
Now experts warn a variant could further fuel spread",www.cnn.com
U.S. teen jailed in Cayman Islands for breaking Covid protocols returns home,www.nbcnews.com
"Pfizer responds to Cuomo, says HHS approval needed to sell COVID vaccine to 
NY",nypost.com
The final COVID-19 lie,bangordailynews.com
"U.S. expected to have 500,000 COVID-19 deaths by February, CDC official 
warns",www.cbsnews.com
Covid-19 destroyed a young man’s lungs. Can his foster mom let him go?,www.washingtonpost.com
"Another New Covid-19 Variant Discovered In L.A. Might Be Vaccine Resistant, 
Researcher Says; Strain First Identified In Denmark",deadline.com
What can we expect from the COVID-19 pandemic in 2021?,www.bostonglobe.com
"Trump lifts COVID-19 travel restrictions, Biden to block changes",wtop.com
"Fauci predicts people can go back to singing in church in the fall - 
Business Insider",www.businessinsider.com
Fauci: We have to prepare for possibility COVID is here to stay,katu.com
"Fauci: Will COVID vaccinations protect against UK variant? We're examining 
closely",komonews.com
"Fauci: Approval of AstraZeneca and Johnson & Johnson vaccines likely 'weeks 
away' | TheHill",thehill.com
"Fauci: 100 million doses in 100 days is “absolutely"" doable",www.axios.com
"Dr. Fauci: Reports of a spent vaccine stockpile was ‘just a 
misunderstanding’",www.nbcnews.com
"Coronavirus Updates: Fauci Says Other Vaccines Could Be ""Weeks Away"" From 
Review",gothamist.com
"Fauci: Approval of Johnson & Johnson, AstraZeneca vaccines 'weeks away'",www.theday.com
Fauci says 100 million vaccinations in 100 days 'absolutely a doable thing',www.reuters.com
"Boston woman in her 20s confirmed as first case of coronavirus variant in 
Massachusetts",www.bostonherald.com
"Treating COVID-19 symptoms at home: SoCal doctor explains what you need to 
know",abc7.com
Video: AppleWatch detects coronavirus 1 week before symptoms,abcnews.go.com
AppleWatch detects coronavirus 1 week before symptoms,www.yahoo.com
Coronavirus in the U.S.: Latest Map and Case Count,www.nytimes.com
The latest on the coronavirus pandemic and vaccines: Live updates,www.cnn.com
"Stocks surge as Yellen set to tell Congress to 'act big' on coronavirus 
stimulus",www.foxbusiness.com
"Trump orders lifting coronavirus travel ban for UK, Europe, and Brazil.",slate.com
"Coronavirus live news: China builds quarantine centre for 4,000 people; 
Germany extends lockdown",www.theguardian.com
"Poll: Trump Approval, Handling Of Coronavirus As Biden Takes Office",www.npr.org
"Covid live updates: U.S. death toll tops 400,000 nearly a year after first 
confirmed case",www.nbcnews.com
What we now know — and don't know — about the coronavirus variants,www.statnews.com
"Thousands of Israelis tested positive for coronavirus after first vaccine 
shot",www.haaretz.com
"Most Americans say the coronavirus pandemic is out of control, Post-ABC 
poll finds",www.washingtonpost.com
"Slow to start, coronavirus testing in Orange County is booming",www.ocregister.com
Colorado nabs $181 million in federal money for COVID-19 testing,www.denverpost.com
Coronavirus in Israel: Cabinet meets on lockdown extension,www.jpost.com
Pennsylvania COVID-19 Vaccines,www.health.pa.gov
Covid-19 Live News and Updates,www.nytimes.com
Biden administration orders 200 million more doses of Covid-19 vaccines,www.nbcnews.com
"South Korea reports big jump in COVID-19 cases on outbreaks in Christian 
schools",www.reuters.com
"Idaho’s daily COVID-19 case average is down nearly 70% from its December 
peak",www.idahostatesman.com
Thousands are dying from COVID-19. Deborah Birx wants to save her reputation,www.bostonglobe.com
"Does wearing two masks help prevent COVID-19 transmission? Dr. Fauci has an 
answer",www.marketwatch.com
Documents you need to receive a COVID-19 vaccine at Eastfield Mall,www.wwlp.com
